soil_moisture,soil_temp,soil_ph,soil_ec,air_temp,humidity,co2_ppm,vpd_kpa,growth_stage,days_since_transplant,irrigation_needed,growth_stage_encoded
75.68,31.9,5.76,4.0,27.42,51.98,1338.5,1.16,fruiting,49,0,3
83.46,37.34,6.16,1.74,15.83,48.55,974.4,0.56,fruiting,8,0,3
46.87,30.69,5.77,3.42,41.89,85.43,710.2,2.27,seedling,1,1,0
79.52,22.5,7.99,2.24,15.66,60.67,453.3,0.48,vegetative,61,0,1
66.36,29.09,7.8,1.53,31.5,58.51,560.3,0.4,flowering,11,1,2
86.94,18.23,5.79,0.81,36.02,43.98,968.0,0.77,vegetative,33,0,1
94.22,20.93,5.43,2.43,34.16,74.91,1441.3,2.08,fruiting,11,0,3
51.27,30.84,6.32,1.65,19.11,70.09,1013.1,1.51,seedling,65,1,0
80.6,21.88,6.42,3.69,16.25,49.04,777.6,0.73,vegetative,56,0,1
60.35,25.27,6.14,4.22,21.74,58.05,1455.6,2.06,seedling,52,0,0
62.94,26.68,7.67,2.02,39.53,65.16,1195.6,2.34,fruiting,29,1,3
59.35,16.68,7.06,1.72,19.01,64.1,1457.1,1.15,vegetative,67,1,1
92.7,25.49,5.31,3.64,33.82,60.22,1364.9,2.44,flowering,37,0,2
49.34,28.03,6.32,1.71,16.81,54.4,537.4,1.45,flowering,44,1,2
55.23,24.11,7.5,2.4,41.67,65.06,1079.5,0.32,fruiting,1,1,3
44.14,33.77,6.75,3.34,38.22,96.25,599.4,0.62,flowering,52,1,2
74.44,21.49,7.73,3.18,32.43,71.89,354.9,2.34,flowering,4,0,2
88.56,32.6,6.62,1.09,24.41,73.27,1344.8,0.82,seedling,47,0,0
34.91,36.47,5.87,3.26,24.13,95.16,421.8,1.34,vegetative,63,1,1
69.18,16.96,6.51,4.31,33.86,75.2,989.8,0.61,vegetative,17,0,1
91.95,19.82,6.41,4.25,36.31,94.98,1030.0,0.97,fruiting,52,0,3
40.71,30.95,6.92,4.02,40.97,88.86,372.0,1.73,fruiting,22,1,3
55.36,30.14,7.07,0.68,24.15,63.47,416.3,0.74,seedling,7,1,0
77.88,16.1,5.06,3.38,26.86,84.85,1408.2,1.58,vegetative,35,0,1
92.13,27.93,7.05,1.85,25.3,81.88,1413.3,1.65,fruiting,66,0,3
35.38,26.56,7.65,2.71,31.64,91.74,1158.4,1.8,flowering,40,1,2
72.04,37.83,6.87,0.64,15.47,58.26,534.9,2.07,fruiting,32,0,3
51.17,19.67,7.73,2.51,32.72,63.68,1057.2,1.09,vegetative,44,1,1
87.37,19.34,5.34,3.23,26.9,85.41,1333.7,2.15,vegetative,62,0,1
72.26,21.73,5.12,2.48,15.35,94.19,1256.0,0.64,vegetative,8,0,1
88.89,19.63,5.59,0.53,34.08,93.44,524.3,1.66,fruiting,5,0,3
72.05,37.29,6.03,1.9,29.66,61.86,301.7,1.88,fruiting,68,0,3
50.46,37.65,6.4,3.5,19.79,40.77,801.1,1.73,flowering,35,1,2
92.34,26.37,7.95,0.73,30.76,59.91,1312.2,1.03,vegetative,12,0,1
53.31,32.0,7.84,2.01,38.55,62.44,515.4,0.21,vegetative,51,1,1
56.87,24.09,5.26,1.31,19.18,67.46,935.1,2.38,seedling,25,1,0
59.69,17.2,6.57,3.44,29.94,53.98,724.6,1.67,flowering,42,1,2
50.11,28.8,5.52,2.15,28.03,66.18,1468.7,0.3,fruiting,46,1,3
81.72,24.33,6.36,4.02,39.19,53.61,539.1,1.34,fruiting,32,0,3
46.0,21.05,6.82,1.99,28.66,77.07,1447.5,1.96,vegetative,15,1,1
73.55,20.19,5.74,3.36,29.08,78.95,623.3,1.58,vegetative,44,0,1
56.43,32.79,7.51,2.32,30.96,70.43,1427.0,1.87,fruiting,37,1,3
55.67,20.12,5.47,3.27,17.52,93.45,1292.0,2.17,fruiting,2,1,3
69.64,26.05,7.16,1.12,39.85,76.69,625.1,0.48,seedling,3,1,0
68.23,23.14,6.0,3.92,38.62,73.13,929.5,2.08,fruiting,7,0,3
66.88,20.84,6.13,3.76,19.84,44.69,694.0,1.18,flowering,51,0,2
77.09,21.22,5.0,2.02,34.92,48.55,905.8,0.69,seedling,39,0,0
91.88,21.46,6.74,4.31,32.56,78.37,514.7,1.33,vegetative,20,0,1
59.95,15.51,7.72,2.68,39.96,72.62,383.6,1.47,flowering,18,1,2
60.62,25.03,6.87,1.54,30.71,53.73,835.7,0.48,seedling,43,1,0
47.85,23.77,7.89,2.59,29.94,93.67,1405.4,2.23,seedling,41,1,0
50.56,17.86,6.23,3.15,32.11,61.81,1035.9,2.07,seedling,39,1,0
45.74,21.86,7.96,1.97,29.22,88.35,932.9,0.95,flowering,39,1,2
54.9,17.73,7.89,4.29,24.07,76.47,940.5,2.08,flowering,11,1,2
36.78,14.03,6.35,1.12,34.93,92.44,350.3,1.11,fruiting,38,1,3
91.96,17.94,5.66,1.12,23.16,81.29,497.9,1.41,vegetative,48,0,1
65.29,30.0,7.45,2.0,37.91,49.29,625.1,0.3,vegetative,60,1,1
82.34,29.68,6.31,3.11,16.43,50.28,1052.3,1.68,fruiting,23,0,3
32.91,18.92,5.7,2.16,20.8,75.96,553.5,0.63,flowering,24,1,2
52.5,26.62,5.7,0.69,30.46,59.14,518.3,0.95,seedling,52,1,0
46.56,32.71,5.77,1.1,24.44,74.07,470.4,1.69,fruiting,36,1,3
47.65,17.49,6.82,2.46,17.59,62.55,917.7,2.1,seedling,55,1,0
85.91,31.17,7.71,1.17,27.87,75.35,1015.4,2.18,vegetative,16,0,1
39.14,21.82,5.09,0.58,25.68,93.64,1345.6,1.38,flowering,4,1,2
59.4,26.42,5.09,3.56,37.56,75.31,1198.5,1.4,flowering,2,1,2
88.55,31.24,6.05,2.85,23.39,96.95,1198.6,1.61,vegetative,34,0,1
52.21,14.69,6.19,4.22,31.91,44.79,1362.0,0.82,vegetative,20,1,1
77.41,22.86,6.96,2.81,18.4,53.39,709.3,0.65,vegetative,24,0,1
61.3,30.01,5.24,3.91,16.5,48.48,992.1,1.9,seedling,54,0,0
54.3,28.05,6.51,1.28,34.71,85.68,1078.6,0.94,fruiting,19,1,3
47.06,19.58,5.89,2.27,23.48,61.33,1044.8,1.95,fruiting,5,1,3
82.2,25.44,7.4,2.52,25.19,79.71,1380.8,0.94,flowering,5,0,2
41.92,32.67,5.6,3.67,26.59,96.72,536.8,0.41,seedling,50,1,0
84.76,16.67,7.38,1.23,36.82,74.88,531.9,1.29,fruiting,23,0,3
45.78,37.34,5.45,3.4,27.91,82.67,1093.3,1.21,vegetative,41,1,1
44.0,26.66,5.72,3.54,30.24,88.79,1373.5,1.69,fruiting,34,1,3
93.62,17.13,5.31,2.15,41.02,62.82,736.6,1.82,vegetative,18,0,1
62.13,28.12,6.09,2.95,38.71,94.46,1000.3,0.3,fruiting,58,1,3
51.84,17.53,5.43,1.17,16.23,91.42,948.9,1.81,fruiting,46,1,3
87.37,37.21,6.32,4.3,34.53,44.03,1118.1,1.78,fruiting,12,0,3
68.02,14.29,6.0,0.75,29.09,86.59,547.7,1.41,vegetative,8,0,1
57.87,15.88,5.36,3.59,16.83,91.75,638.0,2.27,fruiting,4,1,3
43.91,28.3,5.28,1.31,23.37,82.23,329.7,2.28,seedling,14,1,0
35.27,32.46,5.42,4.04,29.32,94.06,648.4,1.24,fruiting,2,1,3
57.39,35.42,5.35,3.33,24.4,45.78,764.0,2.22,fruiting,18,1,3
54.62,29.2,7.44,1.69,20.77,78.01,1104.4,2.27,seedling,66,1,0
63.87,28.91,5.27,2.23,21.14,54.49,904.9,2.07,fruiting,49,1,3
65.06,24.26,7.92,2.74,21.86,53.12,1033.6,1.4,seedling,22,0,0
52.59,28.86,6.75,2.93,31.72,88.28,504.1,1.04,flowering,45,1,2
53.13,30.37,7.9,1.95,16.68,91.16,345.5,2.39,fruiting,59,1,3
63.49,15.18,5.21,4.05,35.68,51.23,1044.6,2.03,fruiting,10,0,3
63.01,30.52,7.94,1.44,19.55,59.5,497.3,0.85,fruiting,2,1,3
86.91,26.36,7.19,0.64,24.86,67.31,523.7,0.48,fruiting,61,0,3
52.69,37.0,5.25,3.07,41.25,95.76,865.5,0.57,vegetative,55,1,1
89.26,28.59,7.3,3.46,32.87,87.15,1122.5,1.43,vegetative,32,0,1
68.33,37.29,5.18,0.93,28.66,70.05,347.9,2.1,flowering,14,0,2
36.47,29.75,7.37,1.92,40.76,88.49,653.5,0.22,vegetative,7,1,1
43.6,28.86,5.74,4.01,17.81,41.85,406.1,2.14,fruiting,10,1,3
72.98,30.88,5.41,3.75,33.32,90.68,839.2,2.26,fruiting,31,0,3
64.01,33.7,5.9,3.76,26.49,45.51,1473.5,1.38,flowering,16,0,2
53.56,31.94,7.61,2.05,32.74,83.16,528.2,0.96,seedling,53,1,0
82.17,29.87,5.97,2.57,27.01,59.32,1317.8,1.31,fruiting,18,0,3
65.29,31.22,7.64,3.06,25.27,50.52,1212.0,0.68,fruiting,1,0,3
89.42,26.63,5.41,2.79,17.47,51.62,337.3,1.38,seedling,13,0,0
90.64,31.27,5.23,1.4,33.19,91.0,339.5,2.07,flowering,11,0,2
92.52,19.7,5.76,0.5,16.79,42.56,1287.2,2.12,fruiting,5,0,3
83.38,26.95,5.91,2.25,16.78,93.86,1042.9,1.88,fruiting,64,0,3
81.64,20.16,6.59,4.34,17.42,78.93,1454.7,0.89,fruiting,40,0,3
78.56,19.55,6.0,0.64,37.45,88.43,1059.3,1.01,seedling,60,0,0
59.63,14.93,5.1,0.86,24.53,40.35,892.8,1.03,flowering,19,1,2
55.89,16.0,5.87,2.67,22.44,52.61,932.9,0.59,fruiting,24,1,3
81.27,30.92,5.97,1.82,30.22,88.59,763.4,0.34,vegetative,22,0,1
75.43,33.23,7.16,3.3,40.88,74.0,1063.6,2.15,fruiting,3,0,3
45.22,22.91,5.44,2.52,27.3,96.84,1033.5,2.01,vegetative,54,1,1
36.62,31.49,5.54,0.78,26.53,42.26,1458.0,1.64,vegetative,66,1,1
67.04,22.56,7.32,2.68,26.7,94.89,768.9,1.12,fruiting,2,0,3
57.66,21.5,7.29,3.83,41.33,76.59,853.8,0.9,vegetative,35,1,1
49.89,18.72,5.8,1.82,27.81,43.95,363.2,0.87,vegetative,63,1,1
56.32,16.48,6.6,0.89,36.34,72.3,1168.8,1.16,vegetative,35,1,1
92.24,23.06,6.85,4.01,27.15,46.97,752.9,0.51,seedling,51,0,0
45.5,14.05,7.62,2.28,21.45,54.98,588.6,0.65,fruiting,8,1,3
93.16,17.27,6.7,3.69,29.19,45.19,999.5,1.61,fruiting,15,0,3
36.04,14.39,5.51,0.97,34.58,71.75,931.1,0.78,vegetative,30,1,1
56.02,31.76,5.76,3.29,28.27,90.47,579.5,1.24,seedling,64,1,0
51.76,27.58,7.35,0.59,41.17,86.16,1201.4,1.95,vegetative,10,1,1
55.14,35.57,5.53,1.67,29.89,58.2,809.1,1.33,fruiting,33,1,3
53.56,19.95,6.23,2.56,35.15,46.9,565.9,1.07,vegetative,30,1,1
81.58,21.78,6.51,3.0,21.27,80.97,956.5,1.23,fruiting,18,0,3
60.33,18.8,6.67,1.56,15.99,86.47,453.9,1.05,flowering,15,1,2
77.17,28.32,5.89,0.71,35.73,60.09,1367.7,1.11,fruiting,44,0,3
72.32,23.92,6.7,2.67,30.79,48.37,1138.2,0.53,seedling,59,0,0
69.87,14.71,6.51,3.72,29.85,55.37,1243.4,0.82,fruiting,23,0,3
41.05,35.72,5.6,4.46,15.2,55.02,539.8,0.23,fruiting,38,1,3
81.5,20.16,6.33,3.14,26.87,79.75,1060.8,0.46,fruiting,58,0,3
72.63,17.72,5.8,2.07,22.56,52.99,1266.4,1.67,flowering,21,0,2
42.43,33.08,7.9,3.41,41.81,77.11,561.0,0.67,vegetative,4,1,1
74.31,20.45,7.45,1.94,27.96,95.04,590.6,1.86,fruiting,42,0,3
39.44,32.16,5.65,3.69,20.13,81.12,699.7,1.54,seedling,68,1,0
80.94,23.79,7.95,2.02,32.24,49.18,1476.5,1.82,fruiting,32,0,3
65.06,25.96,5.19,1.08,38.84,63.38,1037.2,1.41,vegetative,41,1,1
39.17,23.29,6.34,4.44,24.49,76.74,464.9,0.35,fruiting,46,1,3
31.47,17.54,5.08,4.46,22.53,92.64,1495.1,1.58,seedling,20,1,0
82.41,32.0,7.24,4.33,28.14,78.43,1288.7,1.3,flowering,48,0,2
36.98,17.35,6.54,1.78,26.43,96.0,488.0,1.44,seedling,1,1,0
91.53,23.39,5.19,2.05,18.94,53.11,1041.7,0.36,flowering,40,0,2
54.55,37.07,5.98,4.43,20.55,45.86,675.1,2.24,flowering,35,1,2
31.42,22.64,7.67,3.26,18.93,73.7,1370.7,1.81,seedling,33,1,0
94.76,22.54,6.29,3.74,17.39,62.03,402.9,0.52,seedling,36,0,0
47.28,26.36,6.44,2.92,27.95,93.26,588.7,0.83,fruiting,57,1,3
69.62,30.36,6.52,3.28,19.66,88.6,468.0,1.12,seedling,5,0,0
48.15,28.64,6.22,2.27,16.64,47.91,772.0,1.81,seedling,34,1,0
75.18,33.01,5.57,3.43,40.8,91.69,1247.3,1.84,vegetative,62,0,1
90.5,35.49,5.42,3.9,40.61,60.59,922.4,1.99,flowering,43,0,2
35.78,25.77,6.86,0.78,20.59,59.12,742.3,1.76,flowering,66,1,2
77.71,36.11,5.76,1.92,19.16,79.37,1452.2,1.67,flowering,5,0,2
91.27,27.04,5.45,4.01,16.1,86.02,1116.5,2.28,fruiting,9,0,3
67.78,16.61,6.38,3.65,15.75,43.24,380.6,1.88,flowering,16,0,2
77.6,21.7,5.8,3.11,30.09,60.66,1069.8,0.82,fruiting,13,0,3
62.35,28.28,7.52,0.62,24.8,86.49,1276.7,2.15,vegetative,61,0,1
62.96,14.45,6.17,0.8,27.83,64.04,833.3,0.3,vegetative,45,0,1
31.17,28.61,7.49,1.45,20.97,74.71,1281.6,0.77,fruiting,6,1,3
61.47,25.23,6.93,2.72,32.12,89.82,1195.6,1.34,flowering,37,1,2
63.17,17.13,6.36,0.86,16.33,88.86,546.1,1.52,seedling,45,0,0
53.49,17.45,5.14,4.01,15.32,43.5,1266.1,0.85,fruiting,18,1,3
45.42,27.75,7.97,0.79,25.81,42.46,539.1,2.29,seedling,65,1,0
41.56,34.68,6.61,4.01,19.1,83.44,1116.8,1.45,fruiting,65,1,3
87.01,23.15,6.77,3.98,20.8,67.69,1452.9,1.29,vegetative,32,0,1
87.53,36.92,7.85,3.3,28.76,50.41,447.9,0.34,seedling,63,0,0
82.59,27.63,8.0,4.31,32.69,66.48,482.6,1.39,vegetative,6,0,1
80.35,24.02,7.92,3.44,15.42,90.16,421.0,0.52,fruiting,67,0,3
64.86,20.94,6.05,1.87,23.82,53.85,1030.6,2.27,vegetative,10,0,1
58.33,17.17,6.02,2.56,38.01,76.58,511.2,0.57,vegetative,33,1,1
41.72,25.51,6.97,2.23,33.35,65.72,700.3,0.9,vegetative,28,1,1
75.29,18.63,5.16,4.11,40.53,81.44,1169.0,0.82,flowering,60,0,2
49.1,27.79,6.25,0.97,23.92,81.32,1034.4,0.48,vegetative,13,1,1
83.97,34.19,6.7,3.62,28.29,94.24,528.8,2.31,vegetative,37,0,1
83.87,20.86,5.56,4.39,34.37,87.54,315.8,1.02,fruiting,1,0,3
52.78,37.87,6.69,3.8,34.58,88.61,508.6,0.71,flowering,7,1,2
42.84,37.31,5.38,1.2,19.52,73.4,1401.0,0.79,flowering,42,1,2
71.02,16.96,6.47,3.12,30.64,47.98,493.6,1.74,fruiting,49,0,3
34.19,20.46,6.82,0.99,27.73,75.76,1318.5,0.73,fruiting,13,1,3
73.03,27.24,5.82,3.69,19.68,91.58,1443.1,1.04,vegetative,40,0,1
31.86,36.08,6.29,1.31,30.0,52.48,547.2,1.46,vegetative,2,1,1
94.79,34.62,5.02,0.7,31.47,75.7,1353.8,1.65,vegetative,10,0,1
89.98,19.69,6.62,1.14,28.42,45.14,1430.1,1.67,fruiting,19,0,3
34.03,15.96,5.9,2.56,25.97,42.55,1449.0,2.39,vegetative,35,1,1
42.51,24.96,5.06,1.12,36.1,83.44,1247.7,2.32,seedling,28,1,0
50.67,26.63,7.34,3.58,24.56,79.57,1429.5,1.64,seedling,22,1,0
55.55,29.2,7.68,2.85,31.6,80.83,1358.5,0.4,vegetative,13,1,1
55.66,24.28,6.74,2.35,19.55,41.06,1031.8,2.32,seedling,40,1,0
54.06,33.41,5.81,4.03,16.48,93.63,972.9,1.72,vegetative,31,1,1
50.17,29.55,5.18,2.46,18.61,86.73,756.8,1.41,seedling,1,1,0
73.88,32.4,7.13,3.45,17.82,79.53,518.1,0.43,fruiting,19,0,3
49.93,23.77,6.72,2.21,22.12,83.37,937.8,0.36,vegetative,57,1,1
75.74,21.69,7.77,0.96,23.59,41.78,625.6,0.7,seedling,64,0,0
65.04,33.12,7.53,2.1,26.61,48.45,357.1,1.67,seedling,69,0,0
59.38,17.77,7.05,3.51,19.89,42.56,397.1,1.71,seedling,25,1,0
59.49,34.43,7.13,0.63,23.0,89.64,322.0,1.45,fruiting,55,1,3
79.43,31.42,7.08,3.79,32.43,62.94,866.3,1.85,fruiting,8,0,3
92.89,22.56,5.42,2.09,28.35,75.88,905.9,1.43,seedling,7,0,0
87.8,21.92,5.19,2.4,22.29,80.77,1448.5,1.79,fruiting,39,0,3
84.27,27.89,7.03,3.0,32.99,55.09,789.8,1.56,seedling,4,0,0
62.0,27.26,5.61,3.68,24.69,94.53,1492.5,2.31,seedling,68,0,0
39.01,14.74,7.8,1.09,36.86,86.92,1150.4,0.5,fruiting,38,1,3
43.61,27.37,7.05,1.05,21.61,51.01,564.0,2.32,fruiting,16,1,3
43.17,30.02,6.95,4.1,37.43,93.49,1342.6,2.2,seedling,4,1,0
69.49,23.13,5.17,3.21,23.86,66.66,1118.1,2.3,fruiting,67,0,3
89.25,22.38,7.3,2.06,36.73,95.92,765.4,2.14,fruiting,33,0,3
32.31,36.82,5.83,0.56,17.06,73.07,465.3,0.3,vegetative,20,1,1
50.96,26.14,7.25,1.27,15.85,88.58,465.1,2.25,fruiting,66,1,3
36.2,24.17,7.75,3.4,37.02,89.7,1467.2,1.96,flowering,23,1,2
41.81,30.48,7.98,2.37,34.54,68.22,818.3,1.14,flowering,41,1,2
86.83,35.19,5.68,4.08,24.22,57.63,1172.1,0.9,seedling,29,0,0
65.09,31.05,5.96,1.05,15.48,65.4,1389.4,0.9,vegetative,53,0,1
58.09,31.13,5.04,1.76,36.06,78.24,1178.1,2.07,fruiting,68,1,3
58.58,37.61,6.71,1.31,22.91,79.53,1409.7,0.61,seedling,16,1,0
77.58,15.85,7.39,4.18,16.6,62.9,1486.0,1.58,flowering,67,0,2
66.76,24.54,5.38,2.36,19.44,81.65,1468.4,1.28,flowering,13,0,2
39.0,37.29,5.39,0.95,27.4,77.56,725.9,0.64,fruiting,50,1,3
73.44,33.19,5.68,1.17,15.53,53.0,328.7,0.99,seedling,51,0,0
73.64,33.96,7.56,1.19,28.13,81.83,1228.8,2.0,vegetative,64,0,1
81.73,37.6,5.08,3.26,22.13,43.79,317.2,2.23,vegetative,59,0,1
68.52,22.6,5.06,0.89,22.84,77.6,418.2,1.49,seedling,30,0,0
59.04,36.95,7.17,3.81,22.49,78.98,1334.9,1.3,vegetative,69,1,1
66.39,37.84,6.28,1.2,27.74,53.41,973.5,0.49,fruiting,42,0,3
71.78,17.73,6.24,3.02,36.12,79.05,1105.8,0.54,vegetative,39,0,1
91.79,17.29,6.53,0.73,20.58,45.12,784.8,2.09,flowering,68,0,2
32.61,27.28,5.4,1.87,28.78,91.51,398.2,1.74,seedling,19,1,0
65.85,33.48,6.59,1.91,21.55,44.86,941.5,2.24,flowering,68,0,2
48.68,22.72,7.58,2.37,20.76,93.27,1255.9,0.33,fruiting,29,1,3
45.42,30.62,7.34,1.46,21.94,57.51,1017.6,0.6,seedling,57,1,0
80.64,26.02,6.09,2.23,25.49,94.72,1221.7,0.68,vegetative,54,0,1
78.8,30.86,7.43,1.87,40.13,46.81,336.3,0.89,fruiting,22,0,3
47.32,20.42,7.67,3.59,40.02,43.6,1053.3,0.53,flowering,1,1,2
30.79,29.13,6.08,0.92,23.72,49.63,1430.0,0.94,vegetative,57,1,1
33.83,27.89,6.91,1.04,27.79,57.43,1417.6,0.7,fruiting,11,1,3
72.17,15.4,5.65,4.35,29.43,61.57,1214.4,1.41,seedling,37,0,0
62.45,21.49,7.76,2.65,33.8,44.76,348.4,0.8,vegetative,42,1,1
66.99,22.99,6.96,1.15,16.71,88.71,976.7,1.69,vegetative,43,0,1
52.48,28.83,6.47,4.37,40.65,96.08,1339.7,2.29,vegetative,12,1,1
76.08,37.11,6.71,0.84,31.13,79.14,564.4,1.11,flowering,52,0,2
54.37,17.19,7.82,3.5,15.03,83.64,1187.8,0.22,vegetative,29,1,1
60.21,34.23,5.81,3.56,19.95,78.4,1398.6,0.95,fruiting,23,0,3
58.73,18.61,6.35,1.13,30.09,77.83,374.9,2.2,vegetative,23,1,1
75.7,36.78,5.99,3.28,38.22,61.69,1457.8,0.81,vegetative,9,0,1
37.06,22.95,5.73,2.57,37.77,64.87,820.0,2.28,flowering,38,1,2
53.68,29.08,6.41,2.37,33.97,96.7,1090.9,2.03,seedling,29,1,0
42.02,21.34,7.32,2.31,38.82,48.43,910.0,1.69,flowering,55,1,2
34.23,23.58,7.0,4.37,26.49,51.41,1280.8,1.91,fruiting,17,1,3
56.31,37.56,5.47,3.19,21.4,68.51,1260.6,1.32,fruiting,28,1,3
56.12,31.82,7.54,2.34,31.05,88.16,1276.3,1.71,fruiting,33,1,3
63.73,30.14,5.13,1.38,27.3,58.87,1155.1,1.38,vegetative,59,0,1
49.04,31.55,7.34,4.35,28.46,75.1,701.9,1.76,flowering,8,1,2
38.82,18.58,5.73,3.42,17.4,59.98,1393.7,1.48,vegetative,57,1,1
74.31,36.42,7.34,3.08,18.15,61.3,466.6,2.23,fruiting,43,0,3
39.75,21.91,5.41,3.4,19.33,80.02,1130.7,1.26,seedling,18,1,0
50.81,30.81,5.34,3.82,35.55,50.62,1163.0,1.74,fruiting,48,1,3
60.33,37.87,5.9,3.44,29.79,58.54,407.5,0.7,fruiting,61,1,3
39.38,21.95,6.75,3.31,25.46,68.39,845.9,0.22,vegetative,12,1,1
67.05,31.99,7.01,1.61,21.9,66.46,1179.6,0.42,fruiting,66,0,3
69.53,28.98,6.32,2.45,40.91,81.76,432.7,0.69,fruiting,15,1,3
36.53,34.37,5.97,2.26,23.74,57.67,1196.8,1.92,flowering,31,1,2
84.14,34.41,7.41,2.45,25.3,87.39,888.2,0.77,flowering,7,0,2
82.99,34.3,5.62,3.34,34.76,50.09,820.4,1.63,seedling,13,0,0
68.92,37.07,5.57,4.27,25.84,70.12,447.3,1.44,flowering,30,0,2
93.39,37.19,6.05,4.47,27.3,88.55,559.6,1.36,fruiting,64,0,3
85.61,31.73,6.13,4.11,22.65,95.12,1220.6,2.48,seedling,65,0,0
78.18,36.13,5.09,0.5,21.92,88.61,1220.6,0.98,seedling,7,0,0
46.86,31.84,6.08,3.89,23.85,80.01,354.1,1.09,vegetative,25,1,1
87.95,15.71,7.51,0.87,16.52,60.71,1447.9,2.46,vegetative,53,0,1
89.91,36.23,7.4,4.43,36.78,40.58,645.4,0.27,seedling,41,0,0
45.91,14.07,7.74,2.99,27.01,81.37,700.0,2.39,seedling,54,1,0
89.57,23.31,6.51,1.82,32.9,96.72,330.6,2.27,seedling,69,0,0
74.31,25.17,5.36,0.73,40.71,74.91,424.6,2.17,flowering,47,0,2
38.24,35.77,6.77,3.45,15.85,57.97,620.9,2.38,vegetative,6,1,1
51.97,30.82,7.53,2.88,36.18,82.7,986.1,0.92,fruiting,27,1,3
80.67,33.31,7.47,2.39,20.2,45.68,1192.0,2.24,fruiting,33,0,3
45.29,17.64,6.17,4.03,17.47,70.95,406.6,1.28,seedling,18,1,0
87.86,34.98,7.93,2.55,37.43,64.36,806.8,0.78,fruiting,11,0,3
46.66,15.35,7.45,2.98,40.91,54.38,385.2,1.33,seedling,62,1,0
38.19,19.38,5.32,4.32,22.52,65.3,1378.3,1.76,flowering,9,1,2
54.09,20.35,5.2,2.58,23.45,80.35,1168.2,0.96,fruiting,1,1,3
77.27,14.39,5.45,1.48,35.87,43.78,525.7,1.02,seedling,61,0,0
80.43,29.12,7.95,3.24,41.34,43.27,466.8,1.24,vegetative,11,0,1
32.17,31.22,5.76,4.29,29.53,41.9,784.1,2.42,fruiting,40,1,3
42.12,19.65,7.38,0.87,26.81,41.31,716.2,1.81,seedling,35,1,0
69.73,29.99,7.01,1.38,31.07,91.61,723.8,0.68,fruiting,50,0,3
46.49,16.42,5.8,2.14,16.73,89.69,916.4,1.55,vegetative,28,1,1
58.07,32.27,7.46,3.19,28.27,84.59,893.1,0.46,seedling,57,1,0
83.34,32.72,6.54,1.5,27.56,72.13,1499.8,1.68,fruiting,51,0,3
53.04,33.51,6.48,4.48,27.34,43.88,1119.1,0.31,vegetative,7,1,1
68.66,32.13,5.42,3.77,30.0,40.24,923.7,1.11,vegetative,6,0,1
88.77,14.81,6.34,3.22,17.57,63.4,1430.6,1.2,fruiting,36,0,3
71.59,29.47,5.48,1.45,27.47,50.73,1002.0,1.31,flowering,33,0,2
57.9,33.54,6.17,3.9,32.19,48.04,1079.6,0.64,vegetative,37,1,1
31.43,19.09,6.61,2.43,28.54,54.12,1122.2,1.82,vegetative,8,1,1
89.54,26.0,7.01,1.62,29.12,59.96,685.4,0.77,vegetative,45,0,1
85.92,17.37,6.29,0.89,25.52,40.86,1377.9,1.41,fruiting,23,0,3
86.24,33.27,6.94,3.89,25.55,71.51,1231.6,0.4,fruiting,32,0,3
50.24,21.84,5.22,4.04,19.71,75.91,1072.8,0.85,fruiting,24,1,3
30.6,19.52,6.26,0.99,17.82,91.1,1002.6,2.35,vegetative,51,1,1
43.3,28.84,5.39,0.51,40.15,71.63,1412.3,0.97,vegetative,23,1,1
33.24,31.8,6.09,1.4,40.6,84.09,1454.7,0.79,fruiting,5,1,3
93.8,36.71,7.92,4.31,15.21,82.24,626.3,1.82,fruiting,52,0,3
66.85,31.64,5.76,1.4,16.63,45.35,1088.1,1.36,seedling,4,0,0
72.64,26.37,5.82,3.13,24.83,80.04,1119.1,0.41,fruiting,59,0,3
71.89,36.49,5.32,0.9,38.03,68.86,1219.7,0.7,fruiting,61,0,3
71.31,16.54,7.69,3.67,35.27,42.09,1258.8,0.52,vegetative,13,0,1
47.22,29.87,6.82,0.93,32.71,92.67,493.3,1.57,vegetative,34,1,1
57.68,19.55,5.53,4.48,35.33,63.29,1291.6,1.46,vegetative,42,1,1
41.7,27.36,7.53,1.11,15.88,54.07,1475.7,2.11,flowering,65,1,2
39.78,23.31,6.39,1.69,34.58,92.01,795.0,2.37,flowering,12,1,2
47.92,15.22,7.74,4.03,41.21,80.84,1119.3,1.49,seedling,33,1,0
62.04,36.52,6.65,2.92,34.22,58.3,1138.8,1.41,fruiting,50,1,3
47.3,21.12,5.59,1.02,21.3,76.61,846.4,1.47,seedling,8,1,0
80.97,14.52,6.15,0.78,36.39,82.02,1382.4,0.74,flowering,48,0,2
59.86,30.53,6.33,1.84,27.6,91.02,761.5,1.13,flowering,22,1,2
77.75,14.48,7.06,2.3,29.15,72.01,1178.1,2.11,flowering,37,0,2
93.66,18.25,5.98,2.67,19.6,41.27,704.4,2.19,seedling,28,0,0
79.54,36.88,7.96,2.19,40.66,42.02,1195.1,1.68,vegetative,27,0,1
64.68,22.07,6.0,4.09,27.23,63.13,347.8,1.04,fruiting,4,0,3
40.7,26.07,6.48,1.2,34.8,60.62,523.6,0.96,flowering,60,1,2
93.39,34.89,6.15,3.85,34.89,85.21,564.8,1.69,seedling,41,0,0
